index,value
2998,0
2999,0
3000,1
3001,0
3002,1
3003,0
3004,1
3005,1
3006,0
3007,1
3008,0
3009,1
3010,1
3011,0
3012,1
3013,0
3014,1
3015,0
3016,0
3017,1
3018,0
3019,1
3020,0
3021,1
3022,1
3023,0
3024,1
3025,0
3026,1
3027,0
3028,0
3029,1
3030,0
3031,1
3032,0
3033,1
3034,1
3035,0
3036,1
3037,0
3038,1
3039,0
3040,0
3041,1
3042,0
3043,1
3044,0
3045,1
3046,1
3047,0
3048,1
3049,0
3050,1
3051,0
3052,0
3053,1
3054,0
3055,1
3056,0
3057,1
3058,1
3059,0
3060,1
3061,0
3062,1
3063,0
3064,0
3065,1
3066,0
3067,1
3068,0
3069,1
3070,1
3071,0
3072,1
3073,0
3074,1
3075,0
3076,0
3077,1
3078,0
3079,1
3080,0
3081,1
3082,1
3083,0
3084,1
3085,0
3086,1
3087,1
3088,0
3089,1
3090,0
3091,1
3092,0
3093,0
3094,1
3095,0
3096,1
3097,0
3098,1
3099,1
3100,0
3101,1
3102,0
3103,1
3104,0
3105,0
3106,1
3107,0
3108,1
3109,0
3110,1
3111,1
3112,0
3113,1
3114,0
3115,1
3116,0
3117,0
3118,1
3119,0
3120,1
3121,0
3122,1
3123,1
3124,0
3125,1
3126,0
3127,1
3128,0
3129,0
3130,1
3131,0
3132,1
3133,0
3134,1
3135,1
3136,0
3137,1
3138,0
3139,1
3140,0
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,1
3148,0
3149,1
3150,0
3151,1
3152,0
3153,0
3154,1
3155,0
3156,1
3157,0
3158,1
3159,1
3160,0
3161,1
3162,0
3163,1
3164,1
3165,0
3166,1
3167,0
3168,1
3169,0
3170,0
3171,1
3172,0
3173,1
3174,0
3175,1
3176,1
3177,0
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,0
3185,1
3186,0
3187,1
3188,1
3189,0
3190,1
3191,0
3192,1
3193,0
3194,0
3195,1
3196,0
3197,1
3198,0
3199,1
3200,1
3201,0
3202,1
3203,0
3204,1
3205,0
3206,0
3207,1
3208,0
3209,1
3210,0
3211,1
3212,1
3213,0
3214,1
3215,0
3216,1
3217,0
3218,0
3219,1
3220,0
3221,1
3222,0
3223,1
3224,1
3225,0
3226,1
3227,0
3228,1
3229,0
3230,0
3231,1
3232,0
3233,1
3234,0
3235,1
3236,1
3237,0
3238,1
3239,0
3240,1
3241,1
3242,0
3243,1
3244,0
3245,1
3246,0
3247,0
3248,1
3249,0
3250,1
3251,0
3252,1
3253,1
3254,0
3255,1
3256,0
3257,1
3258,0
3259,0
3260,1
3261,0
3262,1
3263,0
3264,1
3265,1
3266,0
3267,1
3268,0
3269,1
3270,0
3271,0
3272,1
3273,0
3274,1
3275,0
3276,1
3277,1
3278,0
3279,1
3280,0
3281,1
3282,0
3283,0
3284,1
3285,0
3286,1
3287,0
3288,1
3289,1
3290,0
3291,1
3292,0
3293,1
3294,0
3295,0
3296,1
3297,0
3298,1
3299,0
3300,1
3301,1
3302,0
3303,1
3304,0
3305,1
3306,0
3307,0
3308,1
3309,0
3310,1
3311,0
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,0
3319,0
3320,1
3321,0
3322,1
3323,0
3324,1
3325,1
3326,0
3327,1
3328,0
3329,1
3330,0
3331,0
3332,1
3333,0
3334,1
3335,0
3336,1
3337,1
3338,0
3339,1
3340,0
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,0
3348,0
3349,1
3350,0
3351,1
3352,0
3353,1
3354,1
3355,0
3356,1
3357,0
3358,1
3359,0
3360,0
3361,1
3362,0
3363,1
3364,0
3365,1
3366,1
3367,0
3368,1
3369,0
3370,1
3371,0
3372,0
3373,1
3374,0
3375,1
3376,0
3377,1
3378,1
3379,0
3380,1
3381,0
3382,1
3383,0
3384,0
3385,1
3386,0
3387,1
3388,0
3389,1
3390,1
3391,0
3392,1
3393,0
3394,1
3395,0
3396,0
3397,1
3398,0
3399,1
3400,0
3401,1
3402,1
3403,0
3404,1
3405,0
3406,1
3407,0
3408,0
3409,1
3410,0
3411,1
3412,0
3413,1
3414,1
3415,0
3416,1
3417,0
3418,1
3419,1
3420,0
3421,1
3422,0
3423,1
3424,0
3425,0
3426,1
3427,0
3428,1
3429,0
3430,1
3431,1
3432,0
3433,1
3434,0
3435,1
3436,0
3437,0
3438,1
3439,0
3440,1
3441,0
3442,1
3443,1
3444,0
3445,1
3446,0
3447,1
3448,0
3449,0
3450,1
3451,0
3452,1
3453,0
3454,1
3455,1
3456,0
3457,1
3458,0
3459,1
3460,0
3461,0
3462,1
3463,0
3464,1
3465,0
3466,1
3467,1
3468,0
3469,1
3470,0
3471,1
3472,0
3473,0
3474,1
3475,0
3476,1
3477,0
3478,1
3479,1
3480,0
3481,1
3482,0
3483,1
3484,0
3485,0
3486,1
3487,0
3488,1
3489,0
3490,1
3491,1
3492,0
3493,1
3494,0
3495,1
3496,0
3497,0
3498,1
3499,0
3500,1
3501,0
3502,0
3503,1
3504,0
3505,1
3506,0
3507,1
3508,1
3509,0
3510,1
3511,0
3512,1
3513,0
3514,0
3515,1
3516,0
3517,1
3518,0
3519,1
3520,1
3521,0
3522,1
3523,0
3524,1
3525,0
3526,0
3527,1
3528,0
3529,1
3530,0
3531,1
3532,1
3533,0
3534,1
3535,0
3536,1
3537,0
3538,0
3539,1
3540,0
3541,1
3542,0
3543,1
3544,1
3545,0
3546,1
3547,0
3548,1
3549,0
3550,0
3551,1
3552,0
3553,1
3554,0
3555,1
3556,1
3557,0
3558,1
3559,0
3560,1
3561,0
3562,0
3563,1
3564,0
3565,1
3566,0
3567,1
3568,1
3569,0
3570,1
3571,0
3572,1
3573,0
3574,0
3575,1
3576,0
3577,1
3578,0
3579,1
3580,1
3581,0
3582,1
3583,0
3584,1
3585,0
3586,0
3587,1
3588,0
3589,1
3590,0
3591,0
3592,1
3593,0
3594,1
3595,0
3596,1
3597,1
3598,0
3599,1
3600,0
3601,1
3602,0
3603,0
3604,1
3605,0
3606,1
3607,0
3608,1
3609,1
3610,0
3611,1
3612,0
3613,1
3614,0
3615,0
3616,1
3617,0
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,0
3625,1
3626,0
3627,0
3628,1
3629,0
3630,1
3631,0
3632,1
3633,1
3634,0
3635,1
3636,0
3637,1
3638,0
3639,0
3640,1
3641,0
3642,1
3643,0
3644,1
3645,1
3646,0
3647,1
3648,0
3649,1
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,1
3657,1
3658,0
3659,1
3660,0
3661,1
3662,0
3663,0
3664,1
3665,0
3666,1
3667,0
3668,1
3669,1
3670,0
3671,1
3672,0
3673,1
3674,0
3675,0
3676,1
3677,0
3678,1
3679,0
3680,1
3681,1
3682,0
3683,1
3684,0
3685,1
3686,0
3687,0
3688,1
3689,0
3690,1
3691,0
3692,0
3693,1
3694,0
3695,1
3696,0
3697,1
3698,1
3699,0
3700,1
3701,0
3702,1
3703,0
3704,0
3705,1
3706,0
3707,1
3708,0
3709,1
3710,1
3711,0
3712,1
3713,0
3714,1
3715,0
3716,0
3717,1
3718,0
3719,1
3720,0
3721,1
3722,1
3723,0
3724,1
3725,0
3726,1
3727,0
3728,0
3729,1
3730,0
3731,1
3732,0
3733,1
3734,1
3735,0
3736,1
3737,0
3738,1
3739,0
3740,0
3741,1
3742,0
3743,1
3744,0
3745,1
3746,1
3747,0
3748,1
3749,0
3750,1
3751,0
3752,0
3753,1
3754,0
3755,1
3756,0
3757,1
3758,1
3759,0
3760,1
3761,0
3762,1
3763,0
3764,0
3765,1
3766,0
3767,1
3768,0
3769,1
3770,1
3771,0
3772,1
3773,0
3774,1
3775,1
3776,0
3777,1
3778,0
3779,1
3780,0
3781,0
3782,1
3783,0
3784,1
3785,0
3786,1
3787,1
3788,0
3789,1
3790,0
3791,1
3792,0
3793,0
3794,1
3795,0
3796,1
3797,0
3798,1
3799,1
3800,0
3801,1
3802,0
3803,1
3804,0
3805,0
3806,1
3807,0
3808,1
3809,0
3810,1
3811,1
3812,0
3813,1
3814,0
3815,1
3816,0
3817,0
3818,1
3819,0
3820,1
3821,0
3822,1
3823,1
3824,0
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,0
3832,1
3833,0
3834,1
3835,1
3836,0
3837,1
3838,0
3839,1
3840,0
3841,0
3842,1
3843,0
3844,1
3845,0
3846,1
3847,1
3848,0
3849,1
3850,0
3851,1
3852,1
3853,0
3854,1
3855,0
3856,1
3857,0
3858,0
3859,1
3860,0
3861,1
3862,0
3863,1
3864,1
3865,0
3866,1
3867,0
3868,1
3869,0
3870,0
3871,1
3872,0
3873,1
3874,0
3875,1
3876,1
3877,0
3878,1
3879,0
3880,1
3881,0
3882,0
3883,1
3884,0
3885,1
3886,0
3887,1
3888,1
3889,0
3890,1
3891,0
3892,1
3893,0
3894,0
3895,1
3896,0
3897,1
3898,0
3899,1
3900,1
3901,0
3902,1
3903,0
3904,1
3905,0
3906,0
3907,1
3908,0
3909,1
3910,0
3911,1
3912,1
3913,0
3914,1
3915,0
3916,1
3917,0
3918,0
3919,1
3920,0
3921,1
3922,0
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,0
3930,0
3931,1
3932,0
3933,1
3934,0
3935,1
3936,1
3937,0
3938,1
3939,0
3940,1
3941,0
3942,0
3943,1
3944,0
3945,1
3946,0
3947,0
3948,1
3949,0
3950,1
3951,0
3952,1
3953,1
3954,0
3955,1
3956,0
3957,1
3958,0
3959,0
3960,1
3961,0
3962,1
3963,0
3964,1
3965,1
3966,0
3967,1
3968,0
3969,1
3970,0
3971,0
3972,1
3973,0
3974,1
3975,0
3976,1
3977,1
3978,0
3979,1
3980,0
3981,1
3982,0
3983,0
3984,1
3985,0
3986,1
3987,0
3988,1
3989,1
3990,0
3991,1
3992,0
3993,1
3994,0
3995,0
3996,1
3997,0
3998,1
3999,0
4000,1
4001,1
4002,0
4003,1
4004,0
4005,1
4006,0
4007,0
4008,1
4009,0
4010,1
4011,0
4012,1
4013,1
4014,0
4015,1
4016,0
4017,1
4018,1
4019,0
4020,1
4021,0
4022,1
4023,0
4024,0
4025,1
4026,0
4027,1
4028,0
4029,1
4030,1
4031,0
4032,1
4033,0
4034,1
4035,0
4036,0
4037,1
4038,0
4039,1
4040,0
4041,1
4042,1
4043,0
4044,1
4045,0
4046,1
4047,0
4048,0
4049,1
4050,0
4051,1
4052,0
4053,1
4054,1
4055,0
4056,1
4057,0
4058,1
4059,0
4060,0
4061,1
4062,0
4063,1
4064,0
4065,1
4066,1
4067,0
4068,1
4069,0
4070,1
4071,0
4072,0
4073,1
4074,0
4075,1
4076,0
4077,1
4078,1
4079,0
4080,1
4081,0
4082,1
4083,0
4084,0
4085,1
4086,0
4087,1
4088,0
4089,1
4090,1
4091,0
4092,1
4093,0
4094,1
4095,1
